train_step,returns,method,source,environment,seed
2590000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2600000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2610000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2620000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2630000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2640000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2650000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2660000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2670000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2680000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2690000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2700000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2710000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2720000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2730000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2740000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2750000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2760000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2770000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2780000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2790000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2800000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2810000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2820000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2830000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2840000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2850000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2860000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2870000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2880000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2890000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2900000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2910000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2920000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2930000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2940000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2950000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2960000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2970000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2980000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
2990000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
3000000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
3000001.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,0
10000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,2
20000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,2
30000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,2
40000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,2
50000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,2
60000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,2
70000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,2
80000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,2
90000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,2
100000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,2
110000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,2
120000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,2
130000.0,0.30000000000000004,RISC w/o switching,risc,Tabletop Manipulation,2
140000.0,0.30000000000000004,RISC w/o switching,risc,Tabletop Manipulation,2
150000.0,0.1,RISC w/o switching,risc,Tabletop Manipulation,2
160000.0,0.5,RISC w/o switching,risc,Tabletop Manipulation,2
170000.0,0.6,RISC w/o switching,risc,Tabletop Manipulation,2
180000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
190000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
200000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
210000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
220000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
230000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
240000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
250000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
260000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
270000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
280000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
290000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
300000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
310000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
320000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
330000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
340000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
350000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
360000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
370000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
380000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
390000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
400000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
410000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
420000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
430000.0,0.4,RISC w/o switching,risc,Tabletop Manipulation,2
440000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
450000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
460000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
470000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
480000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
490000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
500000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
510000.0,0.8999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
520000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
530000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
540000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
550000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
560000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
570000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
580000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
590000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
600000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
610000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
620000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
630000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
640000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
650000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
660000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
670000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
680000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
690000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
700000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
710000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
720000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
730000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
740000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
750000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
760000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
770000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
780000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
790000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
800000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
810000.0,0.8999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
820000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
830000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
840000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
850000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
860000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
870000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
880000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
890000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
900000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
910000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
920000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
930000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
940000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
950000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
960000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
970000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
980000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
990000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1000000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1010000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1020000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1030000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1040000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1050000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1060000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1070000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1080000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1090000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1100000.0,0.7,RISC w/o switching,risc,Tabletop Manipulation,2
1110000.0,0.8999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1120000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1130000.0,0.4,RISC w/o switching,risc,Tabletop Manipulation,2
1140000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1150000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1160000.0,0.7999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1170000.0,0.7999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1180000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1190000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1200000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1210000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1220000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1230000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1240000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1250000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1260000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1270000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1280000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1290000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1300000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1310000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1320000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1330000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1340000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1350000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1360000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1370000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1380000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1390000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1400000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1410000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1420000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1430000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1440000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1450000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1460000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1470000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1480000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1490000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1500000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1510000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1520000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1530000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1540000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1550000.0,0.5,RISC w/o switching,risc,Tabletop Manipulation,2
1560000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1570000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1580000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1590000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1600000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1610000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1620000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1630000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1640000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1650000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1660000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1670000.0,0.6,RISC w/o switching,risc,Tabletop Manipulation,2
1680000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1690000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1700000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1710000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1720000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1730000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1740000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1750000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1760000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1770000.0,0.5,RISC w/o switching,risc,Tabletop Manipulation,2
1780000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1790000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1800000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1810000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1820000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1830000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1840000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1850000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1860000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1870000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1880000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1890000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1900000.0,0.7999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1910000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1920000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1930000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1940000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1950000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1960000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1970000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1980000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
1990000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2000000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2010000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2020000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2030000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2040000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2050000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2060000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2070000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2080000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2090000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2100000.0,0.7,RISC w/o switching,risc,Tabletop Manipulation,2
2110000.0,0.6,RISC w/o switching,risc,Tabletop Manipulation,2
2120000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2130000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2140000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2150000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2160000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2170000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2180000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2190000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2200000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2210000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2220000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2230000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2240000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2250000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2260000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2270000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2280000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2290000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2300000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2310000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2320000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2330000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2340000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2350000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2360000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2370000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2380000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2390000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2400000.0,0.7999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2410000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2420000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2430000.0,0.8999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2440000.0,0.4,RISC w/o switching,risc,Tabletop Manipulation,2
2450000.0,0.7,RISC w/o switching,risc,Tabletop Manipulation,2
2460000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2470000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2480000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2490000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2500000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2510000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2520000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2530000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2540000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2550000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2560000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2570000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2580000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2590000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2600000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2610000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2620000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2630000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2640000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2650000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2660000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2670000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2680000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2690000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2700000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2710000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2720000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2730000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2740000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2750000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2760000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2770000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2780000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2790000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2800000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2810000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2820000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2830000.0,0.6,RISC w/o switching,risc,Tabletop Manipulation,2
2840000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2850000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2860000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2870000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2880000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2890000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2900000.0,0.7999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2910000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2920000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2930000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2940000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2950000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2960000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2970000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2980000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
2990000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
3000000.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
3000001.0,0.9999999999999999,RISC w/o switching,risc,Tabletop Manipulation,2
10000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,3
20000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,3
30000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,3
40000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,3
50000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,3
60000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,3
70000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,3
80000.0,0.5,RISC w/o switching,risc,Tabletop Manipulation,3
90000.0,0.0,RISC w/o switching,risc,Tabletop Manipulation,3
100000.0,0.2,RISC w/o switching,risc,Tabletop Manipulation,3
110000.0,0.1,RISC w/o switching,risc,Tabletop Manipulation,3
120000.0,0.2,RISC w/o switching,risc,Tabletop Manipulation,3
130000.0,0.30000000000000004,RISC w/o switching,risc,Tabletop Manipulation,3
